lat,lon,population,original_population,renewable_cost,storage_cost,electrical_storage_cost,thermal_storage_cost,lng_cost,other_equipment_cost,discard_cost,load_shedding_cost,renewable_cost_per_capita,storage_cost_per_capita,electrical_storage_cost_per_capita,thermal_storage_cost_per_capita,lng_cost_per_capita,other_equipment_cost_per_capita,discard_cost_per_capita,load_shedding_cost_per_capita,renewable_investment,renewable_om,storage_investment,storage_om,electrical_storage_investment,electrical_storage_om,thermal_storage_investment,thermal_storage_om,other_investment,other_om,lng_investment,lng_om,lng_purchase,IPCC_Region_Name,IPCC_Region_Code,Continent
-0.169313,121.614101,500,1679,214308.99691765325,44948.83808230191,0.0,44948.83808230191,0.0,4947.7450997630085,0.0,0.0,428.6179938353065,89.89767616460382,0.0,89.89767616460382,0.0,9.895490199526018,0.0,0.0,135086.55768296093,79222.4392346923,34600.16828190791,10348.669800394006,0.0,0.0,34600.16828190791,10348.669800394006,3960.590789718931,987.1543100440779,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.171555,104.655528,500,35941,98581.91258383408,16338.133022491324,7140.606522219125,9197.526500272199,150587.29691395012,71111.9392424391,2883.040917003455,0.0,197.16382516766816,32.67626604498265,14.28121304443825,18.395053000544397,301.17459382790025,142.22387848487818,5.7660818340069095,0.0,63546.557250500744,35035.35533333333,12302.693779300385,4035.439243190937,5222.734023632591,1917.8724985865338,7079.959755667795,2117.566744604403,49658.94948464526,21452.989757793835,7675.422402518453,1913.0545689605724,140998.8199424711,S.E.Asia,SEA,ASIA
-0.188282,109.126848,51,51,21132.7284110279,3400.9636373415533,2.7893222870719496,3398.174315054481,0.0,428.7517961472146,0.0020062289472667,0.0010455425213592,414.3672237456451,66.68556151650104,0.054692593864155876,66.63086892263689,0.0,8.406897963670874,3.933782249542549e-05,2.0500833752141177e-05,13189.130065637672,7943.59834539023,2617.8595447708035,783.1040925707495,2.0543723021312075,0.7349499849407423,2615.8051724686725,782.3691425858087,343.20895289804724,85.5428432491673,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.190644,103.531241,500,686,96001.2224511443,21281.424590495095,12360.928528578883,8920.496061916214,152496.06964116544,67074.27814628441,2963.6226910657024,1.6499000000075807,192.0024449022886,42.56284918099019,24.721857057157766,17.84099212383243,304.99213928233087,134.14855629256883,5.927245382131405,0.0032998000000151614,61781.33229442882,34219.890156715475,15907.96827295978,5373.456317535316,9041.257628843588,3319.6708997352935,6866.710644116191,2053.785417800022,46844.10806153511,20230.170084749305,7965.105935318006,1985.2565113309347,142545.7071945165,S.E.Asia,SEA,ASIA
-0.207556,130.839023,500,17661,210065.77763613017,40704.39237759728,0.0,40704.39237759728,0.0,4444.052974502765,0.0,0.0,420.13155527226036,81.40878475519456,0.0,81.40878475519456,0.0,8.88810594900553,0.0,0.0,131514.00641164294,78551.77122448724,31332.93064214286,9371.461735454424,0.0,0.0,31332.93064214286,9371.461735454424,3557.393302391779,886.6596721109863,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.253929,122.195362,486,486,207451.53125054907,42575.607594280045,0.0,42575.607594280045,0.0,4713.610733448265,0.0,0.0,426.85500257314624,87.60413085242807,0.0,87.60413085242807,0.0,9.698787517383261,0.0,0.0,130566.74424496689,76884.7870055822,32773.33186609313,9802.27572818691,0.0,0.0,32773.33186609313,9802.27572818691,3773.1699755732566,940.4407578750081,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.256965,127.058209,136,136,57713.92513966876,11399.594354065455,0.0,11399.594354065455,0.0,1279.3989959667854,0.0,0.0,424.3670966152115,83.82054672106952,0.0,83.82054672106952,0.0,9.407345558579305,0.0,0.0,36266.84045816935,21447.084681499415,8775.040686790377,2624.553667275078,0.0,0.0,8775.040686790377,2624.553667275078,1024.1384262185231,255.26056974826216,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.259727,122.062917,263,263,112490.44763268049,23313.9813432301,0.0,23313.9813432301,0.0,2576.1139576877363,0.0,0.0,427.72033320410833,88.64631689441103,0.0,88.64631689441103,0.0,9.795110105276564,0.0,0.0,70851.92376252222,41638.52387015827,17946.35216865904,5367.629174571064,0.0,0.0,17946.35216865904,5367.629174571064,2062.138005972284,513.975951715452,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.272292,122.317545,500,554,213222.30671602883,43265.56204083872,0.0,43265.56204083872,0.0,4712.0833950215165,0.0,0.0,426.4446134320577,86.53112408167743,0.0,86.53112408167743,0.0,9.424166790043033,0.0,0.0,134117.42926544484,79104.877450584,33304.43658372943,9961.125457109285,0.0,0.0,33304.43658372943,9961.125457109285,3771.947365599664,940.1360294218521,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-0.302283,104.442438,500,831,98843.53527756916,15661.912776840118,6311.5261629270935,9350.386613913024,150364.35335845462,71773.02887173356,3003.139644864894,0.0,197.68707055513832,31.323825553680237,12.623052325854188,18.700773227826048,300.72870671690924,143.54605774346712,6.006279289729788,0.0,63742.06061090249,35101.47466666667,11813.954309161532,3847.958467678586,4616.327759840919,1695.1984030861754,7197.626549320614,2152.760064592411,50121.61753861608,21651.41133311748,7641.560308588882,1904.614638216789,140818.17841164896,S.E.Asia,SEA,ASIA
-0.367111,122.101524,500,683,214210.71540544,44172.749318940354,0.0,44172.749318940354,0.0,4907.2592414718565,0.0,0.0,428.42143081088,88.34549863788071,0.0,88.34549863788071,0.0,9.814518482943713,0.0,0.0,134982.11076390947,79228.60464153052,34002.76014057086,10169.98917836949,0.0,0.0,34002.76014057086,10169.98917836949,3928.1825079201203,979.0767335517361,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
