lat,lon,total_cost_0,total_cost_2020,total_cost_2050,total_cost_future_2030,total_cost_future_2040,total_cost_future_2050,pop,Country
18.149788,-68.683805,193958.24905536362,193958.24905533783,193958.24905528934,192801.02265653556,192408.25090149383,191990.30466378038,567.0,Dominican Republic
18.157071,-77.310484,192505.43299601745,192503.67902419448,192503.65799550086,191761.43371401294,191573.05433287303,191366.15478623495,2761519.0,Jamaica
18.214736,-63.054398,207209.07834689494,207209.07834677823,207209.07834676706,205845.43371639884,205305.75114787812,204760.55773371778,15700.0,Anguilla
18.224245,-66.479512,188329.9966199867,188329.99661994632,188329.99662001888,187634.66223024135,187409.30605835226,187122.58717785391,3196239.0,Puerto Rico
18.315046,-65.289418,208757.9104663059,208757.91046583024,208757.9104659897,206964.1684472001,206319.48155456112,205676.98405899294,1408.0,Puerto Rico
18.338353,-64.736758,209740.97652718524,209740.97652718367,209740.97652714825,208364.73468894736,207691.03246023957,206909.017046334,3115.0,Virgin Islands; U.S.
18.343528,-64.928694,211487.1104087668,211487.11040839963,211487.110408355,209969.0044789404,209262.17907731514,208443.99513982708,47285.0,Virgin Islands; U.S.
18.356756,-114.724312,99458.91443911204,99459.01215591573,101344.72999450887,101186.17227172249,101129.8139189435,101029.61541069156,249.0,Mexico
18.424074,-64.620064,209033.01817380736,209033.01817361743,209033.01817357924,208058.82036090613,207316.54902507988,206545.71239719383,26556.0,British Virgin Islands
18.475855,-64.399216,207152.23039852612,207152.23039850895,207152.23039848436,206657.92698977957,205997.6964353911,205199.87549875054,4732.0,British Virgin Islands
18.546556,122.134621,233547.94154672994,304342.9578199226,297069.49059002794,287826.9820850237,285364.18708173896,282928.73595547315,452.0,Philippines
18.613216,-73.748881,199500.4047794586,199500.40477943048,204938.41543863364,204936.16474507435,204910.8529135368,204832.5752534832,3821.0,Haiti
18.626409,93.787508,259040.91379643345,259040.91379657047,259040.91379657044,257210.6719086552,256410.44605404636,255587.4372083309,849.0,Myanmar
18.694132,-91.682845,254141.04849683336,254141.0485006586,264805.7741534825,252246.49312445082,249249.0228164265,246362.79221581738,170295.0,Mexico
18.726917,-64.337381,99978.78413798512,99978.78413810725,99978.78413801474,99664.15446229716,99395.64757255331,99064.86437110839,244.0,British Virgin Islands
18.791751,-110.975066,201980.6992428396,287386.53640743665,205438.6145422854,205020.05957901804,204810.82695368896,204593.9181441823,806.0,Mexico
18.797968,93.637945,261259.89338202024,261259.89338186343,261259.8933821165,259402.07548035943,258511.71967170772,257612.46887783686,37374.0,Myanmar
18.842899,-73.046362,202763.99461495178,202421.99324867572,206821.4318908801,206312.3716774467,206541.4979905864,206376.57902959277,84438.0,Haiti
18.870353,121.375244,261479.77678810424,330794.41474926565,322747.3079537146,319706.5424445694,317863.70731180214,314636.304457547,2571.0,Philippines
18.921776,121.903783,259480.64621286234,328800.9698991189,319732.6763878619,310362.3400287273,308028.51813281735,305585.2627653847,3636.0,Philippines
19.088763,121.224664,264243.0542210381,334459.336971737,321958.92290348955,318914.75575569837,316871.5956116092,313536.14250160067,654.0,Philippines
19.14527,93.754585,263575.0018454757,263575.00184547564,263575.00184547575,262370.06258630706,261580.85110523744,260563.4146695214,151856.0,Myanmar
19.286548,93.808433,263216.38082153443,263216.3808214298,263216.38082142913,262283.3774102718,261399.04949705332,260318.9054632454,778.0,Myanmar
19.318442,-81.243946,204302.78845954858,204302.78845950277,204302.78845942492,202586.14125610236,202081.25277304137,201579.32526976604,54576.0,Cayman Islands
19.325178,121.458274,261776.16105786705,331193.69365018344,314032.5687591032,306509.2701057877,304485.35040628584,302369.6153401688,9921.0,Philippines
19.358417,93.66133,263095.9194860469,263095.9194860074,263095.91948595596,262586.8422667484,261857.82510307073,260940.02588816755,553.0,Myanmar
19.428703,93.762019,263967.8092227166,263967.80922271666,263967.8092228973,263713.96813459607,262935.60583589243,262003.6106633898,17507.0,Myanmar
19.469939,93.622383,263153.03345306736,263153.0334532389,263153.0334531018,262881.03330542875,262270.65371922706,261421.35775176733,530.0,Myanmar
19.526158,121.949981,257420.81125218736,326003.4776910606,314278.2648119012,305254.3949025864,303084.7996026443,300971.67524566624,1925.0,Philippines
19.550647,93.648416,165706.84417437986,165706.84433061501,165682.10669629354,158507.23643653802,156857.45203597908,155230.7731161822,119.0,Myanmar
19.598084,-155.518375,215660.97861261683,215660.97861254882,215660.97861257172,208961.5555845888,206286.07271427938,203540.44076284766,179076.0,United States
19.684628,-80.04026,68068.17822985355,68068.17822988084,68068.17823059726,67812.88269606218,67669.25636893959,67517.00151568587,164.0,Cayman Islands
19.71508,93.459747,259690.8229556408,259609.99839628296,259609.99839628296,259468.61612012435,259044.45469740394,258353.38701387664,1289.0,Myanmar
19.720189,-79.798663,205038.7467621744,205038.74676211103,205038.746762131,204776.98050960928,204424.58514959557,204027.78068551002,1688.0,Cayman Islands
19.945542,93.177205,257811.96982366458,257811.96982364368,257811.96982365468,257576.2706561326,257357.86647142403,257012.10055313996,1499.0,Myanmar
19.980233,92.975033,257921.644743415,257921.64474335738,257921.6447434657,257693.45529520977,257548.65451151147,257225.19671347612,4387.0,Myanmar
20.044923,-72.789124,193786.53702321672,193786.5370232626,196896.0338287775,196649.05598078022,196453.3270117275,196227.56435725375,37655.0,Haiti
20.308906,121.860858,254636.88943688764,318502.6591113657,293304.3551589445,290799.57339388854,290124.3854933619,289442.22626456944,2087.0,Philippines
20.411735,58.778539,247141.19676276614,247141.1967628512,247141.19676267693,241593.47892623077,239837.99699823503,237994.56932496745,11227.0,Oman
20.419087,121.967439,254123.963919841,317052.1914029233,293403.3305085242,290102.0008727834,289217.00698868145,288327.1691275458,10249.0,Philippines
20.442404,-86.902482,198396.21869047458,198396.2186904365,198396.21869045997,198190.3764879572,198115.78856925757,198025.29441537164,97974.0,Mexico
20.759892,121.835797,254814.87911665963,324235.428224876,289694.15581765154,289694.155818243,289653.7946910479,289495.92040840944,3210.0,Philippines
20.790415,-156.336777,278370.60301852616,278370.6030185264,320921.76150603394,310408.79199126805,308201.9207182945,305871.15884017,144594.0,United States
20.800673,107.005822,317370.90320187877,317370.904009291,317373.5382012885,310846.68499113864,308631.80599687604,305836.5283511081,26029.0,Vietnam
20.822893,107.358755,321681.9990691971,321681.9931434957,321744.4935447092,315521.58104899403,313183.9304221816,310463.15840315877,1573.0,Vietnam
20.834995,-156.927066,307948.5926330816,307948.59263297304,343218.02052668657,333314.99607304006,330861.95220393536,328402.8828832831,2723.0,United States
20.877918,107.36131,73521.91912996047,73521.91912991903,73521.91912998805,73505.63502067485,73499.47121777803,73481.06335916996,134.0,Vietnam
20.956506,107.494618,324188.754974679,324188.7556200546,324204.8225909817,317837.8302651093,315382.5727293467,312610.30357798684,12237.0,Vietnam
20.988842,107.757555,325792.8581264824,325792.85641555843,325855.4023588323,319322.06516458956,316833.6434979143,314047.1533936494,4254.0,Vietnam
21.015765,107.831667,271447.3300193867,271447.3295027269,271481.65850164014,269481.63880788715,268440.9162607555,266904.2184769713,390.0,Vietnam
21.044203,109.111716,324515.5156722986,324515.5152412256,324546.5523627277,318362.711848666,316184.8435803191,313621.6783348813,2739.0,China
21.044967,107.592454,79355.68889125658,79355.68889121836,79355.6888913677,79345.89396424402,79339.30193274803,79317.00843580229,144.0,Vietnam
21.078338,-73.349683,199678.30776365014,199678.30776367217,203278.6711162973,203241.442992972,203188.23612473585,202751.718798713,527.0,Bahamas
21.082121,107.544452,149394.29981212004,149394.29978235427,154432.09548237798,150648.997733013,149665.85533971357,148721.9590072695,252.0,Vietnam
21.133173,-157.014518,305822.20851839334,305822.2085183688,332447.38094871014,322240.33059819177,320016.5245422446,317787.32510159805,5510.0,United States
21.458674,-157.973393,310526.64603103866,310526.6460310268,333394.2143148993,321576.1837627627,319122.8500546318,316651.8898008937,974804.0,United States
21.465994,-71.139484,198927.58265108522,198927.58265102276,202167.4941816213,201141.98068397425,200747.9158337146,200296.8388625197,15849.0,Turks and Caicos Islands
21.515551,-71.514874,198077.9503138,198077.9503138162,201147.2431064276,200299.46209194988,199867.03755564577,199399.35678943852,1719.0,Turks and Caicos Islands
21.567782,88.50732,110934.16878524123,110934.16878524111,110934.16878538294,110619.45657637095,110542.1053479971,110466.41575738243,219.0,India
21.57334,88.862589,69098.22348175854,69098.2234819245,69098.2234817589,68908.97938654218,68851.68714897172,68795.16926872401,136.0,India
21.600457,88.728088,104016.67068546171,104016.67068528256,104016.67068528378,103776.42788830711,103694.35003044474,103596.19685595196,205.0,India
21.604848,88.550101,149922.6330266042,149922.63302660466,149922.63302660198,149428.51109132275,149306.65968038223,149187.41408262434,296.0,India
21.613405,88.762121,58360.872365215044,58360.87236537866,58360.8723653785,58254.81612661562,58212.67839576276,58152.74186057229,115.0,India
21.627684,-106.581687,214711.7680576601,214711.76805753118,217127.57940859412,217225.20488993527,217210.58661556407,217172.6903349947,6714.0,Mexico
21.634773,-81.484967,203211.02881092415,203211.02881092415,208020.50297451153,207872.2952077245,207802.12641111505,207630.3110129655,1680.0,Cuba
21.637503,88.966841,129026.46421782605,129026.46421773864,129026.46421764384,128864.02967530623,128797.5027507694,128680.81334688026,254.0,India
21.648267,88.579164,71402.51239227214,71402.51239210917,71402.5123922059,71166.05887813077,71098.30661454335,71031.66298960122,141.0,India
21.652376,88.992412,35566.8333543134,35566.83341659745,35566.83341660151,35527.475778675944,35510.86145999728,35481.451299346256,70.0,India
21.655963,112.600423,259754.48564751862,262302.9473182158,259754.4856476071,259468.3675261058,259219.34424626693,258931.4858174639,5499.0,China
21.666737,88.714977,103976.32111356937,103976.32111356087,103976.32111347078,103753.88869501342,103678.08867606401,103576.07928421473,205.0,India
21.667466,-72.456557,25611.267501014496,25611.267500912683,25894.22075944163,25623.529101408654,25540.10530137555,25452.457326706797,65.0,Turks and Caicos Islands
21.66821,88.443718,281569.8961177971,281569.89610424417,281597.1396285033,257443.38904455298,252180.7023115534,246979.7227659475,431.0,India
21.668871,89.054555,116401.83892076826,116401.83892077071,116401.83892077414,116291.79439991956,116237.8052419695,116162.30588842307,229.0,India
21.66948,88.402253,339988.84540040186,339988.8453896976,340329.5950859597,307287.5255221599,300436.47844854894,293674.88416720415,28974.0,India
21.676128,-82.840207,204256.03477513778,204475.90836420824,209693.76722882563,208163.8630202338,207739.68028566302,207324.49100707012,85644.0,Cuba
21.679431,-71.549211,92811.22536348584,92811.22536339096,93996.80136097013,93413.12089285644,93176.49273461528,92938.82534050751,235.0,Turks and Caicos Islands
21.680366,88.782055,99029.64111198008,99029.64120955003,99029.64120950777,98856.74872072125,98791.95764219249,98694.12783977238,195.0,India
21.68574,112.781316,258764.73496092315,262739.96973484,258764.73496093054,258502.62929102898,258261.00472615496,258009.98595889422,14981.0,China
21.688808,89.002373,35592.88775181159,35592.888398704614,35592.88778676618,35559.962940178084,35543.43398415862,35516.07032117557,70.0,India
21.690047,88.904991,124542.63621759808,124542.63621758166,124542.63621769886,124401.36332857097,124333.69970802189,124221.46166022238,245.0,India
21.69288,88.55058,156981.53996665656,156981.53996665578,156783.07689214085,156378.19851832275,156211.03404082236,156048.0487319081,310.0,India
21.700424,88.826501,208005.58494001563,208005.5849400963,208139.67481002834,207139.5174195422,206919.06150972284,206697.35166545713,408.0,India
21.730213,88.95196,60561.43179502778,60561.43179504531,60561.43179504529,60491.56199526159,60458.64090028852,60411.11121876461,119.0,India
21.731458,88.730004,242815.85423739423,242815.85423965525,243345.06012587983,238930.70235231658,237895.91934696166,236832.52350805924,460.0,India
21.732546,88.111248,339823.2012744513,339823.201256575,339377.6191098093,306476.9727092141,299614.88369393337,292888.7957036012,64716.0,India
21.74026,89.024802,35642.800819928394,35642.80081992663,35642.80081985531,35609.36677711803,35590.90396835336,35565.32938770621,70.0,India
21.74172,88.593972,66374.80078965065,66374.80078958347,66374.80078968144,66141.02536867041,66068.11918594425,65990.33865430832,131.0,India
21.753288,88.988242,45326.83582059926,45326.83582054213,45326.83582053011,45275.691094886606,45251.1494170075,45217.69442551837,89.0,India
21.758475,88.609061,120103.91845042269,119998.70725868022,120103.91845042123,119699.16840847695,119569.4049050373,119430.41068523431,237.0,India
21.772565,88.775095,84850.45085027201,84850.45085018092,84850.45085018007,84655.22578713534,84598.86232322185,84537.5916242008,167.0,India
21.775209,-71.758108,197503.94443518308,197503.9444351831,199527.29054288377,197520.8236611868,196935.5325939302,196321.6262014538,1128.0,Turks and Caicos Islands
21.778799,88.809106,51863.136867991605,51863.13686805773,51863.136867993395,51751.684658936196,51718.307299694345,51680.16563815455,102.0,India
21.789251,-72.269291,197005.3764129122,197005.313807311,199030.52137287008,196558.00315485272,195872.03632242372,195150.47849979706,22481.0,Turks and Caicos Islands
21.794398,88.909035,71307.07820885371,71307.07820886714,71307.07820883005,71184.38108678146,71143.87681511909,71090.64656324915,140.0,India
21.801463,88.868028,166974.8753911134,166974.8753911597,166974.87539114794,166644.81386038937,166548.05905287171,166423.1258561263,328.0,India
21.802372,88.942295,71344.141760375,71344.14176037017,71344.14176037518,71230.65250680089,71190.15938543153,71137.95512743399,140.0,India
21.836793,89.411074,84817.21203529071,84817.21203528559,84817.21203528717,84764.1002179625,84733.67353544994,84668.68855793361,166.0,Bangladesh
21.838035,88.989497,172449.27961418463,172449.279693524,172449.2796935221,172177.89987931543,172080.43841185074,171955.7258283186,338.0,India
21.8406,88.798702,65567.37154277528,65567.37154268957,65567.3715426522,65411.3113704553,65368.73119714415,65323.22941194371,129.0,India
21.846215,88.737151,116710.99571394746,116699.36854264102,116710.99571387083,116423.35446927902,116332.75668102194,116235.18015379328,230.0,India
